Date,County,Circuit,Counts,OffenseSeriousness,OffenseCode,OffenseType,Sentence,Statute,JudgeID,Trial,Incarceration,Age,Black,EventID,CriminalHistory,Sex,ExpMinSentence,HomeCircuit,Week,JudgeName,Plea,ImputedDate,Imputation,WorkType
2000-08-07,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,20,0,1342,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-07,Horry,15,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 5,0,0,33,0,1343,none,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-07,Horry,15,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 5,0,0,33,1,1344,none,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,30,1,1345,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,1,48,Other,0.0,16-17-0490,Judge 5,0,0,39,0,1346,none,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,1,48,Other,0.0,16-17-0490,Judge 5,0,0,47,0,1347,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,2,2,100,Drug Possesion,60.0,44-53-0375(A),Judge 5,0,1,24,1,1348,moderate,Male,15.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,6,7,141,Burglary,40.0,16-11-0390,Judge 5,0,1,25,0,1349,voluminous,Male,34.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,29,1,1350,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,36,1,1351,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,3,187,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,24,0,1352,minimal,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 5,0,0,34,0,1353,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,2,513,Theft,0.0,16-13-0180(2),Judge 5,0,0,19,1,1354,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,2,538,Theft,0.0,16-21-0080(2),Judge 5,0,0,18,0,1355,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,50,1,1356,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-08,Horry,15,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,47,1,1357,none,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,2,3,8,Other,36.0,16-11-0110(C),Judge 5,0,1,44,1,1358,moderate,Male,9.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,2,57,Other,0.0,56-01-1100,Judge 5,0,0,21,0,1359,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,4,80,Burglary,0.0,16-11-0312(A),Judge 5,0,0,19,0,1360,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,2,2,112,Drug Distribution,12.0,44-53-0375(B)(1),Judge 5,0,1,20,1,1361,none,Male,3.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,37,1,1362,minimal,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,38,1,1363,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,27,1,1364,none,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,37,0,1365,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,28,1,1366,none,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 5,0,0,20,0,1367,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-09,Horry,15,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 5,0,0,28,0,1368,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,36,1,1369,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,21,0,1370,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,1,48,Other,0.0,16-17-0490,Judge 5,0,0,23,0,1371,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,4,80,Burglary,24.0,16-11-0312(A),Judge 5,0,1,29,0,1372,moderate,Male,6.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,1,91,Other,0.0,16-15-0130,Judge 5,0,0,21,1,1373,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,1,91,Other,36.0,16-15-0130,Judge 5,0,1,40,0,1374,voluminous,Male,9.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,3,2,112,Drug Distribution,120.0,44-53-0375(B)(1),Judge 5,0,1,20,1,1375,minimal,Male,30.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,32,0,1376,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,3,2,183,Drug Distribution,4.0,44-53-0370(b)(1),Judge 5,0,1,22,1,1377,none,Male,1.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,46,0,1378,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,183,Drug Distribution,24.0,44-53-0370(b)(1),Judge 5,0,1,43,0,1379,moderate,Male,6.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,32,1,1380,minimal,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,26,1,1381,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,6,395,Homicide,276.0,56-05-2945(A)(2),Judge 5,0,1,37,0,1382,none,Male,234.6,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,427,Burglary,0.0,16-11-0313,Judge 5,0,0,39,1,1383,minimal,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 5,0,0,20,0,1384,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,34,0,1385,minimal,Female,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,45,0,1386,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-10,Horry,15,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,37,0,1387,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-11,Horry,15,3,7,114,Drug Distribution,96.0,44-53-0375(B)(3),Judge 5,0,1,55,1,1388,minimal,Male,81.6,,32-2000,BREEDEN,1,,None,GS
2000-08-11,Horry,15,1,2,493,Other,0.0,16-11-0510(B)(2),Judge 5,0,0,18,0,1389,none,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-11,Horry,15,2,3,2462,Other,0.0,56-05-1210(A)(2),Judge 5,0,0,38,0,1390,minimal,Male,0.0,,32-2000,BREEDEN,1,,None,GS
2000-08-25,Dillon,4,2,6,395,Homicide,180.0,56-05-2945(A)(2),Judge 5,0,1,30,0,1391,none,Male,153.0,,34-2000,BREEDEN,1,,None,Disagree
2000-08-25,Marlboro,4,2,1,1252,Other,60.0,"17-11-0040, 24-13-0410",Judge 5,0,1,24,0,1392,voluminous,Male,15.0,,34-2000,BREEDEN,1,,None,GS
2000-08-25,Marlboro,4,3,1,1252,Other,72.0,"17-11-0040, 24-13-0410",Judge 5,0,1,20,0,1393,extensive,Male,18.0,,34-2000,BREEDEN,1,,None,GS
2000-09-15,Georgetown,15,1,3,135,Homicide,0.0,56-05-2910,Judge 5,0,0,30,1,1394,none,Female,0.0,,37-2000,BREEDEN,1,,None,GS CC
2000-10-12,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,74,1,1395,none,Male,0.0,,41-2000,BREEDEN,1,,None,Disagree
2000-10-12,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,41,0,1396,minimal,Male,0.0,,41-2000,BREEDEN,1,,None,Disagree
2000-10-12,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,41,0,1397,none,Male,0.0,,41-2000,BREEDEN,1,,None,Disagree
2000-10-12,Horry,15,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 5,0,0,26,1,1398,minimal,Male,0.0,,41-2000,BREEDEN,1,,None,Disagree
2000-10-12,Horry,15,1,5,397,Rape,12.0,16-03-0655(3),Judge 5,0,1,31,1,1399,none,Male,10.2,,41-2000,BREEDEN,1,,None,Disagree
2000-10-12,Horry,15,1,4,406,Other,0.0,56-05-2945(A)(1),Judge 5,0,0,23,0,1400,none,Male,0.0,,41-2000,BREEDEN,1,,None,Disagree
2000-10-12,Horry,15,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 5,0,0,34,0,1401,minimal,Male,0.0,,41-2000,BREEDEN,1,,None,Disagree
2000-10-12,Horry,15,1,2,513,Theft,0.0,16-13-0180(2),Judge 5,0,0,40,0,1402,moderate,Male,0.0,,41-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,28,0,1403,none,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,6,4,86,Burglary,108.0,16-11-0312(B),Judge 5,0,1,32,0,1404,voluminous,Male,35.64,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,4,2,100,Drug Possesion,6.0,44-53-0375(A),Judge 5,0,1,30,0,1405,moderate,Female,1.5,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,7,7,113,Drug Distribution,420.0,44-53-0375(B)(2),Judge 5,0,1,44,1,1406,moderate,Male,357.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,2,4,137,Robbery,18.0,16-11-0325,Judge 5,0,1,21,1,1407,minimal,Male,4.5,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,2,2,186,Drug Distribution,15.0,44-53-0370(b)(2),Judge 5,0,1,18,0,1408,minimal,Male,3.75,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,1,2,427,Burglary,0.0,16-11-0313,Judge 5,0,0,18,1,1409,none,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 5,0,0,23,1,1410,none,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,19,0,1411,none,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,34,1,1412,minimal,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-17,Aiken,2,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,21,1,1413,none,Female,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 5,0,0,34,1,1414,minimal,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,3,135,Homicide,0.0,56-05-2910,Judge 5,0,0,30,0,1415,none,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,4,4,137,Robbery,96.0,16-11-0325,Judge 5,0,1,20,1,1416,moderate,Male,24.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,4,137,Robbery,36.0,16-11-0325,Judge 5,0,1,28,0,1417,none,Male,9.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,51,0,1418,minimal,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,2,258,Burglary,24.0,"16-13-0160(1)(2), (B)",Judge 5,0,1,18,0,1419,minimal,Male,6.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,8,385,Rape,360.0,16-03-0655(1),Judge 5,0,1,32,0,1420,none,Male,306.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,2,427,Burglary,24.0,16-11-0313,Judge 5,0,1,55,1,1421,extensive,Female,6.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,6,2359,Drug Distribution,84.0,44-53-0370(e)(2)(b)1,Judge 5,0,1,23,0,1422,minimal,Male,71.39999999999999,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 5,0,0,29,0,1423,minimal,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-18,Aiken,2,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 5,0,0,31,1,1424,none,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-19,Horry,15,1,2,57,Other,0.0,56-01-1100,Judge 5,0,0,43,0,1425,none,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-19,Horry,15,3,4,80,Burglary,36.0,16-11-0312(A),Judge 5,0,1,21,0,1426,none,Male,9.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-19,Horry,15,3,2,112,Drug Distribution,108.0,44-53-0375(B)(1),Judge 5,0,1,32,1,1427,moderate,Male,27.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-19,Horry,15,3,1,129,Theft,12.0,16-13-0150,Judge 5,0,1,26,1,1428,extensive,Female,3.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-19,Horry,15,1,2,177,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,53,1,1429,moderate,Male,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-19,Horry,15,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 5,0,0,36,0,1430,none,Female,0.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-19,Williamsburg,3,3,2,2367,Other,18.0,16-01-0057,Judge 5,0,1,31,1,1431,extensive,Male,4.5,,42-2000,BREEDEN,1,,None,Disagree
2000-10-20,Horry,15,2,2,112,Drug Distribution,36.0,44-53-0375(B)(1),Judge 5,0,1,23,1,1432,moderate,Male,9.0,,42-2000,BREEDEN,1,,None,Disagree
2000-10-25,Horry,15,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,25,1,1433,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-25,Horry,15,4,4,86,Burglary,144.0,16-11-0312(B),Judge 5,1,1,19,1,1434,none,Male,47.52,,43-2000,BREEDEN,0,,None,GS
2000-10-25,Horry,15,1,3,187,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,26,1,1435,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-25,Horry,15,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 5,0,0,55,1,1436,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,2,5,14,Assault,120.0,16-03-0620,Judge 5,0,1,18,0,1437,none,Male,102.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,23,1,1438,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,4,80,Burglary,0.0,16-11-0312(A),Judge 5,0,0,30,0,1439,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,37,1,1440,minimal,Female,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,33,0,1441,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,24,1,1442,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 5,0,0,41,0,1443,minimal,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,1,800,Fraud,0.0,"34-11-0060, 0090(b)",Judge 5,0,0,52,1,1444,minimal,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-26,Horry,15,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 5,0,0,20,1,1445,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-27,Horry,15,1,5,14,Assault,0.0,16-03-0620,Judge 5,0,0,37,0,1446,none,Female,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-27,Horry,15,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,32,1,1447,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-10-27,Horry,15,1,3,261,Other,0.0,16-09-0220,Judge 5,0,0,23,1,1448,none,Male,0.0,,43-2000,BREEDEN,1,,None,GS
2000-11-14,Horry,15,2,2,478,Theft,12.0,16-13-0030(B)(1),Judge 5,0,1,30,1,1449,moderate,Male,3.0,,46-2000,BREEDEN,1,,None,Disagree
2000-11-20,Horry,15,1,2,122,Other,60.0,16-23-0410,Judge 5,0,1,58,0,1450,moderate,Male,15.0,,47-2000,BREEDEN,1,,None,GS
2000-11-20,Horry,15,1,4,2468,Other,84.0,16-15-0140,Judge 5,0,1,53,0,1451,none,Male,21.0,,47-2000,BREEDEN,1,,None,GS
2000-12-04,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,32,0,1452,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-04,Horry,15,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,34,0,1453,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-04,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,26,1,1454,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-04,Horry,15,1,2,539,Other,0.0,16-23-0520,Judge 5,0,0,52,1,1455,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-04,Horry,15,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 5,0,0,19,0,1456,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-04,Horry,15,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 5,0,0,34,1,1457,moderate,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,20,1,1458,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,19,1,1459,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,37,0,1460,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,24,1,1461,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,2,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,26,0,1462,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,2,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,40,0,1463,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,2,1,65,Other,0.0,56-05-0750(B)(1),Judge 5,0,0,22,1,1464,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 5,0,0,36,1,1465,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,26,1,1466,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,27,1,1467,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,2,177,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,42,1,1468,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,38,0,1469,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,29,0,1470,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Georgetown,15,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 5,0,0,22,0,1471,none,Male,0.0,,49-2000,BREEDEN,1,,None,Disagree
2000-12-05,Horry,15,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 5,0,0,46,0,1472,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-05,Horry,15,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,23,1,1473,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,2,2,57,Other,0.0,56-01-1100,Judge 5,0,0,46,0,1474,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,112,Drug Distribution,0.0,44-53-0375(B)(1),Judge 5,0,0,39,1,1475,minimal,Female,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,112,Drug Distribution,24.0,44-53-0375(B)(1),Judge 5,0,1,39,1,1476,voluminous,Male,6.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,112,Drug Distribution,3.3,44-53-0375(B)(1),Judge 5,0,1,42,1,1477,voluminous,Male,0.824999988079071,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,112,Drug Distribution,0.0,44-53-0375(B)(1),Judge 5,0,0,18,1,1478,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,2,4,137,Robbery,36.0,16-11-0325,Judge 5,0,1,30,1,1479,extensive,Male,9.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,23,0,1480,none,Female,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 5,0,0,31,1,1481,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,43,1,1482,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 5,0,0,18,0,1483,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,338,Other,0.0,"16-17-0495 (A)(1),(2); (B)",Judge 5,0,0,33,0,1484,minimal,Male,,,49-2000,BREEDEN,1,,None,GS
2000-12-06,Horry,15,1,2,427,Burglary,0.0,16-11-0313,Judge 5,0,0,20,0,1485,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 5,0,0,24,0,1486,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,2,3,50,Other,5.0,16-07-0010(b),Judge 5,0,1,38,0,1487,moderate,Male,1.25,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,2,101,Drug Possesion,0.0,44-53-0375(A),Judge 5,0,0,45,1,1488,extensive,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,2,112,Drug Distribution,6.0,44-53-0375(B)(1),Judge 5,0,1,27,1,1489,minimal,Male,1.5,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 5,0,0,21,0,1490,none,Female,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,2,2,183,Drug Distribution,36.0,44-53-0370(b)(1),Judge 5,0,1,28,1,1491,none,Male,9.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,3,2,183,Drug Distribution,36.0,44-53-0370(b)(1),Judge 5,0,1,44,1,1492,moderate,Male,9.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,38,0,1493,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 5,0,0,21,0,1494,minimal,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 5,0,0,35,0,1495,minimal,Female,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,2,2349,Fraud,0.0,16-14-0060(a)(1-5),Judge 5,0,0,33,1,1496,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
2000-12-07,Horry,15,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 5,0,0,26,0,1497,none,Male,0.0,,49-2000,BREEDEN,1,,None,GS
