Date,County,Circuit,Counts,OffenseSeriousness,OffenseCode,OffenseType,Sentence,Statute,JudgeID,Trial,Incarceration,Age,Black,EventID,CriminalHistory,ExpMinSentence,Week
2001-04-11,Horry,15,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 3,0,0,43,0,1006,minimal,0.0,15-2001
2001-04-12,Horry,15,2,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 3,0,0,46,0,1007,minimal,0.0,15-2001
2001-04-12,Horry,15,2,4,137,Robbery,24.0,16-11-0325,Judge 3,0,1,35,0,1008,none,6.0,15-2001
2001-04-12,Horry,15,1,3,421,Fraud,0.0,16-13-0230(B)(3),Judge 3,0,0,28,0,1009,none,0.0,15-2001
2001-04-12,Horry,15,1,8,2356,Homicide,216.0,"16-03-0085(A)(1), (B), (C)(1)",Judge 3,1,1,30,0,1010,none,183.6,15-2001
2001-04-12,Horry,15,1,8,2356,Homicide,180.0,"16-03-0085(A)(1), (B), (C)(1)",Judge 3,1,1,32,0,1011,none,153.0,15-2001
2001-04-12,Horry,15,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 3,0,0,35,0,1012,none,0.0,15-2001
2001-04-12,Horry,15,1,3,2451,Other,0.0,16-09-0340,Judge 3,0,0,39,0,1013,minimal,0.0,15-2001
2001-05-14,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,27,1,1014,none,0.0,20-2001
2001-05-14,Spartanburg,7,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 3,0,0,33,0,1015,minimal,0.0,20-2001
2001-05-15,Horry,15,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 3,0,0,24,1,1016,minimal,0.0,20-2001
2001-05-16,Horry,15,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 3,0,0,39,0,1017,none,0.0,20-2001
2001-05-16,Horry,15,3,4,137,Robbery,60.0,16-11-0325,Judge 3,0,1,23,1,1018,none,15.0,20-2001
2001-05-16,Horry,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,20,1,1019,none,0.0,20-2001
2001-05-17,Horry,15,1,3,9,Assault,12.0,Common Law,Judge 3,0,1,19,0,1020,minimal,3.0,20-2001
2001-05-17,Horry,15,2,4,137,Robbery,84.0,16-11-0325,Judge 3,0,1,44,1,1021,none,21.0,20-2001
2001-05-17,Horry,15,4,2,183,Drug Distribution,36.0,44-53-0370(b)(1),Judge 3,0,1,25,1,1022,minimal,9.0,20-2001
2001-05-17,Horry,15,1,3,491,Fraud,0.0,16-13-0010(B)(1),Judge 3,0,0,53,0,1023,none,0.0,20-2001
2001-05-29,Georgetown,15,1,3,87,Other,0.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 3,0,0,26,1,1024,minimal,0.0,22-2001
2001-05-29,Georgetown,15,1,1,91,Other,0.0,16-15-0130,Judge 3,0,0,41,0,1025,none,0.0,22-2001
2001-05-29,Georgetown,15,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,33,0,1026,minimal,0.0,22-2001
2001-05-29,Georgetown,15,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 3,0,0,20,0,1027,none,0.0,22-2001
2001-05-29,Georgetown,15,1,2,478,Theft,48.0,16-13-0030(B)(1),Judge 3,0,1,30,0,1028,voluminous,12.0,22-2001
2001-05-29,Georgetown,15,1,2,513,Theft,0.0,16-13-0180(2),Judge 3,0,0,26,1,1029,none,0.0,22-2001
2001-05-30,Georgetown,15,5,4,86,Burglary,96.0,16-11-0312(B),Judge 3,0,1,19,1,1030,minimal,31.68,22-2001
2001-05-30,Georgetown,15,1,4,86,Burglary,0.0,16-11-0312(B),Judge 3,0,0,44,1,1031,minimal,0.0,22-2001
2001-05-30,Georgetown,15,4,2,112,Drug Distribution,48.0,44-53-0375(B)(1),Judge 3,0,1,23,1,1032,none,12.0,22-2001
2001-05-30,Georgetown,15,1,6,395,Homicide,72.0,56-05-2945(A)(2),Judge 3,0,1,24,0,1033,minimal,61.199999999999996,22-2001
2001-05-30,Georgetown,15,3,5,396,Rape,96.0,16-03-0655(2),Judge 3,0,1,17,1,1034,none,81.6,22-2001
2001-06-01,Georgetown,15,1,3,479,Theft,24.0,16-13-0030(B)(2),Judge 3,0,1,24,1,1035,minimal,6.0,22-2001
2001-06-01,Georgetown,15,1,6,2551,Other,36.0,16-11-0110(B),Judge 3,0,1,50,1,1036,moderate,30.599999999999998,22-2001
2001-06-18,Charleston,9,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 3,0,0,26,0,1037,minimal,0.0,25-2001
2001-06-18,Charleston,9,8,5,26,Rape,36.0,16-11-0330(B),Judge 3,0,1,25,1,1038,extensive,30.599999999999998,25-2001
2001-06-18,Charleston,9,1,2,49,Other,0.0,16-17-0410,Judge 3,0,0,52,1,1039,minimal,0.0,25-2001
2001-06-18,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 3,0,0,21,1,1040,none,0.0,25-2001
2001-06-18,Charleston,9,3,2,100,Drug Possesion,18.0,44-53-0375(A),Judge 3,0,1,23,1,1041,moderate,4.5,25-2001
2001-06-18,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 3,0,0,21,1,1042,none,0.0,25-2001
2001-06-18,Charleston,9,3,7,160,Rape,300.0,16-03-0652,Judge 3,0,1,17,0,1043,none,255.0,25-2001
2001-06-18,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,47,0,1044,minimal,0.0,25-2001
2001-06-18,Charleston,9,4,2,183,Drug Distribution,36.0,44-53-0370(b)(1),Judge 3,0,1,25,1,1045,moderate,9.0,25-2001
2001-06-18,Charleston,9,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 3,0,0,18,1,1046,none,0.0,25-2001
2001-06-19,Charleston,9,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 3,0,0,46,1,1047,minimal,0.0,25-2001
2001-06-19,Charleston,9,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 3,0,0,37,0,1048,none,0.0,25-2001
2001-06-19,Charleston,9,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 3,0,0,33,0,1049,none,0.0,25-2001
2001-06-19,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 3,0,0,21,1,1050,none,0.0,25-2001
2001-06-19,Charleston,9,1,3,162,Rape,0.0,16-03-0654,Judge 3,0,0,25,1,1051,minimal,0.0,25-2001
2001-06-19,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,43,1,1052,none,0.0,25-2001
2001-06-19,Charleston,9,1,2,183,Drug Distribution,36.0,44-53-0370(b)(1),Judge 3,0,1,27,1,1053,extensive,9.0,25-2001
2001-06-19,Charleston,9,1,3,256,Other,12.0,16-09-0320(B),Judge 3,0,1,38,1,1054,moderate,3.0,25-2001
2001-06-19,Charleston,9,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 3,0,0,27,1,1055,none,0.0,25-2001
2001-06-19,Charleston,9,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 3,0,0,28,0,1056,minimal,0.0,25-2001
2001-06-19,Charleston,9,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 3,0,0,29,1,1057,minimal,0.0,25-2001
2001-06-19,Charleston,9,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 3,0,0,23,1,1058,minimal,0.0,25-2001
2001-06-19,Charleston,9,1,4,2527,Other,27.5,24-13-0410,Judge 3,0,1,37,1,1059,voluminous,6.875,25-2001
2001-06-20,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 3,0,0,35,0,1060,minimal,0.0,25-2001
2001-06-20,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,44,1,1061,moderate,0.0,25-2001
2001-06-20,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,34,1,1062,minimal,0.0,25-2001
2001-06-20,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,35,1,1063,minimal,0.0,25-2001
2001-06-20,Charleston,9,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 3,0,0,32,1,1064,minimal,0.0,25-2001
2001-06-20,Charleston,9,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 3,0,0,34,1,1065,moderate,0.0,25-2001
2001-06-20,Charleston,9,4,2,183,Drug Distribution,60.0,44-53-0370(b)(1),Judge 3,0,1,30,1,1066,minimal,15.0,25-2001
2001-06-20,Charleston,9,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 3,0,0,29,1,1067,none,0.0,25-2001
2001-06-20,Charleston,9,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 3,0,0,27,0,1068,minimal,0.0,25-2001
2001-06-20,Charleston,9,1,2,529,Theft,0.0,16-13-0110(B)(2),Judge 3,0,0,18,0,1069,none,0.0,25-2001
2001-06-20,Charleston,9,1,1,2392,Fraud,0.0,38-55-0540(2),Judge 3,0,0,58,0,1070,none,0.0,25-2001
2001-06-20,Charleston,9,1,1,2392,Fraud,0.0,38-55-0540(2),Judge 3,0,0,32,0,1071,none,0.0,25-2001
2001-06-20,Charleston,9,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 3,0,0,29,0,1072,minimal,0.0,25-2001
2001-06-21,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 3,0,0,25,1,1073,minimal,0.0,25-2001
2001-06-21,Charleston,9,1,3,450,Drug Distribution,36.0,44-53-0375(C)(1)(a),Judge 3,0,1,26,1,1074,extensive,11.88,25-2001
2001-06-21,Charleston,9,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 3,0,0,35,1,1075,minimal,0.0,25-2001
2001-06-21,Charleston,9,1,1,840,Drug Possesion,0.0,39-23-0080(B)(1),Judge 3,0,0,57,0,1076,minimal,0.0,25-2001
2001-06-21,Charleston,9,1,2,2656,Other,0.0,43-35-0085(C),Judge 3,0,0,45,1,1077,none,0.0,25-2001
2001-06-22,Charleston,9,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 3,0,0,45,1,1078,none,0.0,25-2001
2001-06-22,Charleston,9,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 3,0,0,35,1,1079,none,0.0,25-2001
2001-06-22,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,30,0,1080,none,0.0,25-2001
2001-06-22,Charleston,9,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 3,0,0,42,0,1081,none,0.0,25-2001
2001-06-22,Charleston,9,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 3,0,0,49,1,1082,minimal,0.0,25-2001
2001-06-25,Charleston,9,2,1,4,Other,18.0,16-09-0420,Judge 3,0,1,42,1,1083,moderate,4.5,26-2001
2001-06-25,Charleston,9,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 3,0,0,40,1,1084,moderate,0.0,26-2001
2001-06-25,Charleston,9,1,3,87,Other,0.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 3,0,0,30,0,1085,none,0.0,26-2001
2001-06-25,Berkeley,9,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 3,0,0,29,0,1086,minimal,0.0,26-2001
2001-06-25,Charleston,9,1,2,427,Burglary,0.0,16-11-0313,Judge 3,0,0,33,1,1087,minimal,0.0,26-2001
2001-06-25,Charleston,9,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 3,0,0,37,1,1088,minimal,0.0,26-2001
2001-06-25,Charleston,9,1,2,538,Theft,0.0,16-21-0080(2),Judge 3,0,0,18,1,1089,none,0.0,26-2001
2001-06-25,Charleston,9,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 3,0,0,24,1,1090,minimal,0.0,26-2001
2001-06-25,Charleston,9,1,4,2527,Other,0.0,24-13-0410,Judge 3,0,0,36,1,1091,minimal,0.0,26-2001
2001-06-26,Charleston,9,1,1,27,Drug Possesion,0.0,44-53-0420,Judge 3,0,0,47,1,1092,voluminous,0.0,26-2001
2001-06-26,Charleston,9,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 3,0,0,23,1,1093,extensive,0.0,26-2001
2001-06-26,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 3,0,0,38,1,1094,moderate,0.0,26-2001
2001-06-26,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 3,0,0,43,0,1095,minimal,0.0,26-2001
2001-06-26,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,29,1,1096,extensive,0.0,26-2001
2001-06-26,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,46,1,1097,minimal,0.0,26-2001
2001-06-26,Charleston,9,1,2,1345,Theft,0.0,34-03-0110(B),Judge 3,0,0,32,1,1098,voluminous,0.0,26-2001
2001-06-27,Charleston,9,1,1,48,Other,0.0,16-17-0490,Judge 3,0,0,74,0,1099,none,0.0,26-2001
2001-06-27,Charleston,9,2,1,176,Drug Possesion,9.0,44-53-0370(d)(1),Judge 3,0,1,42,1,1100,minimal,2.25,26-2001
2001-06-27,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,40,1,1101,minimal,0.0,26-2001
2001-06-27,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,34,1,1102,minimal,0.0,26-2001
2001-06-27,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 3,0,0,17,1,1103,none,0.0,26-2001
2001-06-27,Charleston,9,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 3,0,0,18,1,1104,none,0.0,26-2001
2001-06-27,Charleston,9,6,2,2367,Other,60.0,16-01-0057,Judge 3,0,1,33,1,1105,moderate,15.0,26-2001
2001-06-27,Charleston,9,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 3,0,0,39,0,1106,minimal,0.0,26-2001
2001-06-27,Charleston,9,1,3,2481,Other,0.0,20-07-0050,Judge 3,0,0,31,1,1107,minimal,0.0,26-2001
2001-06-29,Charleston,9,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 3,0,0,20,1,1108,none,0.0,26-2001
2001-06-29,Charleston,9,1,3,87,Other,0.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 3,0,0,36,0,1109,minimal,0.0,26-2001
,Newberry,8,1,3,13,Assault,12.0,"C/L, 17-25-0030",Judge 3,0,1,33,1,1110,voluminous,3.0,
,Charleston,9,2,4,80,Burglary,60.0,16-11-0312(A),Judge 3,0,1,36,0,1111,moderate,15.0,
,Charleston,9,1,2,112,Drug Distribution,60.0,44-53-0375(B)(1),Judge 3,0,1,39,1,1112,none,15.0,
,Charleston,9,1,2,112,Drug Distribution,24.0,44-53-0375(B)(1),Judge 3,0,1,29,1,1113,none,6.0,
,Newberry,8,1,1,164,Other,12.0,"56-05-2930, 2940(3)",Judge 3,0,1,42,0,1114,moderate,3.0,
,Charleston,9,1,1,176,Drug Possesion,24.0,44-53-0370(d)(1),Judge 3,0,1,31,1,1115,minimal,6.0,
,Georgetown,15,4,2,427,Burglary,24.0,16-11-0313,Judge 3,0,1,33,1,1116,none,6.0,
,Horry,15,1,3,430,Theft,60.0,16-21-0080(3),Judge 3,0,1,19,1,1117,minimal,15.0,
,Horry,15,1,2,478,Theft,12.0,16-13-0030(B)(1),Judge 3,0,1,34,1,1118,none,3.0,
,Williamsburg,3,2,3,2352,Assault,18.0,16-03-0625,Judge 3,0,1,19,1,1119,moderate,4.5,
,Horry,15,1,2,2427,Fraud,12.0,16-13-0010(B)(2),Judge 3,0,1,52,0,1120,moderate,3.0,
2000-07-17,Spartanburg,7,1,1,27,Drug Possesion,0.0,44-53-0420,Judge 4,0,0,29,0,1121,moderate,0.0,29-2000
2000-07-17,Spartanburg,7,1,2,57,Other,0.0,56-01-1100,Judge 4,0,0,44,1,1122,moderate,0.0,29-2000
2000-07-17,Spartanburg,7,1,4,80,Burglary,60.0,16-11-0312(A),Judge 4,0,1,35,1,1123,extensive,15.0,29-2000
2000-07-17,Spartanburg,7,1,1,744,Other,0.0,"16-15-0090, 0110(3)",Judge 4,0,0,36,1,1124,minimal,0.0,29-2000
2000-07-17,Spartanburg,7,8,2,2367,Other,36.0,16-01-0057,Judge 4,0,1,39,0,1125,voluminous,9.0,29-2000
2000-07-17,Spartanburg,7,3,2,2367,Other,12.0,16-01-0057,Judge 4,0,1,32,0,1126,extensive,3.0,29-2000
2000-07-17,Spartanburg,7,1,2,2367,Other,12.0,16-01-0057,Judge 4,0,1,52,1,1127,voluminous,3.0,29-2000
2000-07-18,Spartanburg,7,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 4,0,0,39,1,1128,minimal,0.0,29-2000
2000-07-18,Spartanburg,7,5,2,112,Drug Distribution,48.0,44-53-0375(B)(1),Judge 4,0,1,39,1,1129,none,12.0,29-2000
2000-07-18,Spartanburg,7,2,7,113,Drug Distribution,36.0,44-53-0375(B)(2),Judge 4,0,1,45,1,1130,voluminous,30.599999999999998,29-2000
2000-07-18,Spartanburg,7,1,2,538,Theft,24.0,16-21-0080(2),Judge 4,0,1,26,1,1131,moderate,6.0,29-2000
2000-07-19,Spartanburg,7,2,4,80,Burglary,60.0,16-11-0312(A),Judge 4,0,1,42,1,1132,extensive,15.0,29-2000
2000-07-19,Spartanburg,7,1,2,101,Drug Possesion,6.0,44-53-0375(A),Judge 4,0,1,47,1,1133,minimal,1.5,29-2000
2000-07-19,Spartanburg,7,8,5,396,Rape,132.0,16-03-0655(2),Judge 4,0,1,37,0,1134,moderate,112.2,29-2000
2000-07-19,Spartanburg,7,3,2,2367,Other,18.0,16-01-0057,Judge 4,0,1,37,1,1135,voluminous,4.5,29-2000
2000-07-19,Spartanburg,7,1,2,2396,Other,12.0,56-05-0750(B)(2),Judge 4,0,1,30,0,1136,extensive,3.0,29-2000
2000-07-19,Spartanburg,7,1,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 4,0,1,30,1,1137,voluminous,6.0,29-2000
2000-07-20,Spartanburg,7,1,2,57,Other,0.0,56-01-1100,Judge 4,0,0,29,1,1138,voluminous,0.0,29-2000
2000-07-20,Spartanburg,7,1,7,113,Drug Distribution,6.0,44-53-0375(B)(2),Judge 4,0,1,39,1,1139,moderate,5.1,29-2000
2000-07-20,Spartanburg,7,4,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 4,0,1,41,1,1140,moderate,6.0,29-2000
2000-07-21,Spartanburg,7,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 4,0,0,20,1,1141,minimal,0.0,29-2000
2000-08-07,Spartanburg,7,1,2,57,Other,0.0,56-01-1100,Judge 4,0,0,44,1,1142,none,0.0,32-2000
2000-08-07,Spartanburg,7,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 4,0,0,16,1,1143,none,0.0,32-2000
2000-08-07,Spartanburg,7,2,2,101,Drug Possesion,6.0,44-53-0375(A),Judge 4,0,1,31,1,1144,extensive,1.5,32-2000
2000-08-07,Spartanburg,7,2,2,112,Drug Distribution,12.0,44-53-0375(B)(1),Judge 4,0,1,34,1,1145,minimal,3.0,32-2000
2000-08-07,Spartanburg,7,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 4,0,0,49,0,1146,minimal,0.0,32-2000
2000-08-07,Spartanburg,7,1,2,165,Other,12.0,"56-05-2930, 2940(4)",Judge 4,0,1,36,0,1147,voluminous,3.0,32-2000
2000-08-07,Spartanburg,7,2,2,165,Other,6.0,"56-05-2930, 2940(4)",Judge 4,0,1,52,0,1148,voluminous,1.5,32-2000
2000-08-07,Spartanburg,7,4,3,187,Drug Distribution,20.0,44-53-0370(b)(2),Judge 4,0,1,36,0,1149,moderate,5.0,32-2000
2000-08-07,Spartanburg,7,2,2,427,Burglary,6.0,16-11-0313,Judge 4,0,1,24,0,1150,moderate,1.5,32-2000
2000-08-07,Spartanburg,7,1,3,430,Theft,0.0,16-21-0080(3),Judge 4,0,0,18,1,1151,none,0.0,32-2000
2000-08-07,Spartanburg,7,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 4,0,0,37,0,1152,none,0.0,32-2000
2000-08-08,Spartanburg,7,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 4,0,0,53,0,1153,none,0.0,32-2000
2000-08-26,Spartanburg,7,3,2,57,Other,6.0,56-01-1100,Judge 4,0,1,32,0,1154,voluminous,1.5,34-2000
2000-08-30,Spartanburg,7,1,8,368,Drug Distribution,300.0,44-53-0375(C)(3),Judge 4,1,1,37,0,1155,voluminous,255.0,35-2000
2000-08-30,Spartanburg,7,0,1,717,Other,9.0,16-11-0030(B),Judge 4,0,1,31,1,1156,moderate,2.25,35-2000
2000-09-19,Hampton,14,2,3,13,Assault,24.0,"C/L, 17-25-0030",Judge 4,0,1,16,1,1157,none,6.0,38-2000
2000-09-19,Hampton,14,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 4,0,0,44,0,1158,none,0.0,38-2000
2000-09-20,Hampton,14,3,4,80,Burglary,96.0,16-11-0312(A),Judge 4,0,1,36,1,1159,none,24.0,38-2000
2000-09-20,Hampton,14,2,4,80,Burglary,36.0,16-11-0312(A),Judge 4,0,1,32,1,1160,extensive,9.0,38-2000
2000-09-20,Hampton,14,1,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 4,0,1,21,1,1161,none,6.0,38-2000
2000-09-25,Spartanburg,7,1,2,57,Other,0.0,56-01-1100,Judge 4,0,0,31,0,1162,minimal,0.0,39-2000
2000-09-25,Spartanburg,7,1,3,448,Fraud,0.0,"38-55-0170(1), 16-01-0057",Judge 4,0,0,48,0,1163,none,0.0,39-2000
2000-09-26,Spartanburg,7,4,4,80,Burglary,108.0,16-11-0312(A),Judge 4,1,1,51,1,1164,moderate,27.0,39-2000
2000-09-26,Spartanburg,7,1,2,112,Drug Distribution,24.3,44-53-0375(B)(1),Judge 4,0,1,26,0,1165,moderate,6.074999809265137,39-2000
2000-09-26,Spartanburg,7,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 4,0,0,38,0,1166,minimal,0.0,39-2000
2000-09-26,Spartanburg,7,0,2,2367,Other,37.0,16-01-0057,Judge 4,0,1,35,1,1167,moderate,9.25,39-2000
2000-09-27,Spartanburg,7,1,2,493,Other,0.0,16-11-0510(B)(2),Judge 4,0,0,26,1,1168,minimal,0.0,39-2000
2000-10-09,Spartanburg,7,1,2,57,Other,0.0,56-01-1100,Judge 4,0,0,34,1,1169,voluminous,0.0,41-2000
2000-10-09,Spartanburg,7,2,2,57,Other,5.0,56-01-1100,Judge 4,0,1,27,1,1170,voluminous,1.25,41-2000
2000-10-09,Spartanburg,7,1,2,57,Other,0.0,56-01-1100,Judge 4,0,0,34,0,1171,minimal,0.0,41-2000
2000-10-09,Spartanburg,7,1,2,57,Other,0.0,56-01-1100,Judge 4,0,0,33,0,1172,minimal,0.0,41-2000
2000-10-09,Spartanburg,7,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 4,0,0,25,1,1173,minimal,0.0,41-2000
2000-10-09,Spartanburg,7,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 4,0,0,36,1,1174,extensive,0.0,41-2000
2000-10-09,Spartanburg,7,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 4,0,0,20,0,1175,minimal,0.0,41-2000
2000-10-09,Spartanburg,7,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 4,0,0,54,1,1176,none,0.0,41-2000
2000-10-09,Spartanburg,7,1,7,113,Drug Distribution,60.0,44-53-0375(B)(2),Judge 4,0,1,45,1,1177,voluminous,51.0,41-2000
2000-10-09,Spartanburg,7,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 4,0,0,40,0,1178,minimal,0.0,41-2000
2000-10-09,Spartanburg,7,1,1,164,Other,6.0,"56-05-2930, 2940(3)",Judge 4,0,1,55,0,1179,moderate,1.5,41-2000
2000-10-09,Spartanburg,7,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 4,0,0,42,0,1180,minimal,0.0,41-2000
2000-10-09,Spartanburg,7,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 4,0,0,53,1,1181,none,0.0,41-2000
2000-10-09,Spartanburg,7,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 4,0,0,56,1,1182,none,0.0,41-2000
2000-10-09,Spartanburg,7,1,2,540,Other,0.0,16-27-0030,Judge 4,0,0,31,1,1183,none,0.0,41-2000
2000-10-09,Spartanburg,7,1,2,540,Other,0.0,16-27-0030,Judge 4,0,0,22,1,1184,minimal,0.0,41-2000
2000-10-09,Spartanburg,7,6,2,2367,Other,48.0,16-01-0057,Judge 4,0,1,43,0,1185,moderate,12.0,41-2000
2000-10-09,Spartanburg,7,2,2,2396,Other,12.0,56-05-0750(B)(2),Judge 4,0,1,34,0,1186,extensive,3.0,41-2000
2000-10-09,Spartanburg,7,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 4,0,0,46,1,1187,voluminous,0.0,41-2000
2000-10-13,Spartanburg,7,15,2,165,Other,48.0,"56-05-2930, 2940(4)",Judge 4,0,1,22,0,1188,moderate,12.0,41-2000
2001-01-04,Lancaster,6,2,3,13,Assault,168.0,"C/L, 17-25-0030",Judge 4,1,1,41,0,1189,none,42.0,1-2001
2001-01-05,Lancaster,6,3,3,13,Assault,30.0,"C/L, 17-25-0030",Judge 4,0,1,34,1,1190,voluminous,7.5,1-2001
2001-01-05,Spartanburg,7,2,5,396,Rape,240.0,16-03-0655(2),Judge 4,0,1,34,1,1191,voluminous,204.0,1-2001
2001-01-23,York,16,2,2,57,Other,12.0,56-01-1100,Judge 4,0,1,50,1,1192,voluminous,3.0,4-2001
2001-01-23,York,16,3,2,57,Other,36.0,56-01-1100,Judge 4,0,1,32,0,1193,moderate,9.0,4-2001
2001-01-24,York,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 4,0,0,30,0,1194,minimal,0.0,4-2001
2001-01-24,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 4,0,0,37,0,1195,minimal,0.0,4-2001
2001-01-24,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 4,0,0,40,1,1196,minimal,0.0,4-2001
2001-01-24,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 4,0,0,21,1,1197,none,0.0,4-2001
2001-01-24,York,16,2,3,107,Drug Distribution,6.0,44-53-0445(B)(1),Judge 4,0,1,27,1,1198,moderate,1.5,4-2001
2001-01-24,York,16,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 4,0,0,45,0,1199,moderate,0.0,4-2001
2001-01-24,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 4,0,0,28,0,1200,none,0.0,4-2001
2001-01-24,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 4,0,0,29,0,1201,none,0.0,4-2001
2001-01-24,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 4,0,0,42,0,1202,none,0.0,4-2001
2001-01-24,York,16,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 4,0,0,17,0,1203,none,0.0,4-2001
